rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
78,ENSMUSG00000015852.14,Fcrls,20.81,0.40492692268216735,0.8165814324526908,,,0
79,ENSMUSG00000000359.4,Rem1,20.69,0.2617247198197036,0.5870389898257669,,,0
80,ENSMUSG00000024986.13,Hhex,20.65,0.11587917367699058,0.6598802417598844,,,0
81,ENSMUSG00000026614.8,Slc30a10,20.63,0.18085945209898954,0.5849952106394114,,,0
82,ENSMUSG00000032035.17,Ets1,20.15,0.18221265389308028,0.7878730360570465,,,0
83,ENSMUSG00000039202.13,Abhd2,20.14,0.17247822966688653,0.5581395680138013,,,0
84,ENSMUSG00000042284.11,Itga1,19.95,0.4434073173632857,0.5784191393520738,,,0
85,ENSMUSG00000030310.12,Slc6a1,19.21,0.1742345320459078,0.8756283339619289,,,0
86,ENSMUSG00000030124.3,Lag3,19.01,0.26462134227729783,0.6903704704670682,,,0
87,ENSMUSG00000029108.15,Pcdh7,18.83,0.19186156341033195,0.7091388073038094,,,0
88,ENSMUSG00000044734.17,Serpinb1a,18.33,0.20824310725093628,0.4929509529243149,,,0
89,ENSMUSG00000020486.20,Septin4,17.9,0.40128236957240976,0.6394614876759454,,,0
90,ENSMUSG00000010064.16,Slc38a3,17.69,0.22613306561026777,0.700320203204638,,,0
91,ENSMUSG00000004892.14,Bcan,17.54,0.2780897118687043,0.5385314105388532,,,0
92,ENSMUSG00000031486.16,Adgra2,17.52,0.2627558564250045,0.4027910640551412,,,0
93,ENSMUSG00000020331.10,Hcn2,17.47,0.2520348391080974,0.46985839534693036,,,0
94,ENSMUSG00000020120.16,Plek,17.23,0.30087590856299046,0.7437086361299144,,,0
95,ENSMUSG00000060675.14,Plaat3,16.97,0.36417319762619665,0.6672069601365526,,,0
96,ENSMUSG00000001986.17,Gria3,16.88,0.327426560107489,0.4262924277479779,,,0
97,ENSMUSG00000051323.17,Pcdh19,16.78,0.24112136674644294,0.6426034451475287,,,0
98,ENSMUSG00000026701.16,Prdx6,16.74,0.22627273810411147,0.45611797935191317,,,0
99,ENSMUSG00000057530.15,Ece1,16.63,0.17929168887726996,0.6215356635691301,,,0
100,ENSMUSG00000023959.11,Clic5,16.57,0.3001593035548776,0.3048257074527779,,,0
