rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
78,ENSMUSG00000033763.15,Mtss2,17.7,0.14901469138048762,0.8777951641765637,,,0
79,ENSMUSG00000097789.3,Ctxnd1,17.68,0.22992816143217523,0.5605741382668541,,,0
80,ENSMUSG00000073424.10,Cyp4f15,17.37,0.3128633884275787,0.6434579067734921,,,0
81,ENSMUSG00000022565.16,Plec,17.36,0.19446614919619076,0.41349486597864793,,,0
82,ENSMUSG00000070509.16,Rgma,17.15,0.3001529314782149,0.8272802146126448,,,0
83,ENSMUSG00000020142.13,Slc1a4,17.14,0.20699697068084594,0.7040080608469613,,,0
84,ENSMUSG00000044365.16,Cxxc4,16.9,0.18622291141936198,0.7436765401286083,,,0
85,ENSMUSG00000043668.14,Tox3,16.68,0.4705909751114142,0.8869346368420424,,,0
86,ENSMUSG00000047409.14,Ctdspl,16.61,0.24588473377987477,0.7238191155910377,,,0
87,ENSMUSG00000034109.16,Golim4,16.57,0.1690012297399237,0.5336453125117563,,,0
88,ENSMUSG00000008575.18,Nfib,16.44,0.7788217070226996,0.9303661708606844,17.0,0.023516482,0
89,ENSMUSG00000070436.13,Serpinh1,16.44,0.1819345080598984,0.6067835701877395,,,0
90,ENSMUSG00000041515.11,Irf8,16.32,0.4018679758139988,0.7965186532683021,,,0
91,ENSMUSG00000030539.14,Sema4b,16.16,0.26201758976099043,0.7633230913849878,,,0
92,ENSMUSG00000038145.18,Snrk,16.1,0.19710910525611947,0.4099649470522475,,,0
93,ENSMUSG00000039533.9,Mmd2,16.08,0.46232197289403126,0.7846919451619939,,,0
94,ENSMUSG00000014361.6,Mertk,16.05,0.4458685701545523,0.9207420442061722,,,0
95,ENSMUSG00000039620.18,Trmt9b,15.97,0.23667121022585386,0.6949354065136291,,,0
96,ENSMUSG00000060441.16,Trim5,15.88,0.2091381034973829,0.5355785927858191,,,0
97,ENSMUSG00000049807.17,Arhgap23,15.45,0.3045609523538371,0.6279271811624053,,,0
98,ENSMUSG00000032014.7,Oaf,15.05,0.23000501027369138,0.6315359254591788,,,0
99,ENSMUSG00000036790.6,Slitrk2,15.04,0.1346169446079051,0.6658629265452809,,,0
100,ENSMUSG00000040037.14,Negr1,14.87,0.2420206931964763,0.9108109356963104,,,0
