rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
77,ENSMUSG00000102185.3,5033404E19Rik,16.96,0.1465387212022701,0.5689765646845194,,,0
78,ENSMUSG00000031284.17,Pak3,16.81,0.23068962538581708,0.906275327366735,,,0
79,ENSMUSG00000021190.15,Lgmn,16.72,0.3455219842045679,0.8731959571682808,,,0
80,ENSMUSG00000110027.3,C030029H02Rik,16.31,0.34728038030128255,0.6439860731554328,,,0
81,ENSMUSG00000033006.11,Sox10,15.93,0.36272069806312807,0.6421898514396223,,,0
82,ENSMUSG00000026701.16,Prdx6,15.8,0.234611253700513,0.47699106464688773,,,0
83,ENSMUSG00000027574.16,Nkain4,15.58,0.22358491419733786,0.6745276264308465,,,0
84,ENSMUSG00000030551.15,Nr2f2,15.46,0.3043220354880747,0.7843734858449107,,,0
85,ENSMUSG00000039202.13,Abhd2,15.12,0.17341239698640043,0.5256555679806075,,,0
86,ENSMUSG00000097324.10,Carmn,14.92,0.34022590355226695,0.6904275140199265,,,1
87,ENSMUSG00000060675.14,Plaat3,14.91,0.3730899609336698,0.6862662206697449,,,0
88,ENSMUSG00000047409.14,Ctdspl,14.88,0.23285798641289254,0.672488972234047,,,0
89,ENSMUSG00000030310.12,Slc6a1,14.73,0.18059527338162834,0.8707544303698048,,,0
90,ENSMUSG00000037552.18,Plekhg2,14.64,0.14046232733709965,0.3564063897125124,,,0
91,ENSMUSG00000072663.13,Spef2,14.33,0.243956055445183,0.5772101019352838,,,0
92,ENSMUSG00000074364.7,Ehd2,14.19,0.18901765644251234,0.5253176033148252,,,0
93,ENSMUSG00000033191.15,Tie1,14.03,0.2661556212621232,0.5468272817711687,,,0
94,ENSMUSG00000026301.17,Iqca,13.94,0.43287897862712826,0.32371129162567436,,,0
95,ENSMUSG00000053702.17,Nebl,13.85,0.13356247228025497,0.6297772592931766,,,0
96,ENSMUSG00000028005.14,Gucy1b1,13.79,0.32915812577712067,0.6767252118165132,,,0
97,ENSMUSG00000004894.11,Hapln2,13.78,0.17558546078333961,0.5400472673863488,,,0
98,ENSMUSG00000095930.2,Nim1k,13.67,0.31762282011595083,0.5424984811350605,,,0
99,ENSMUSG00000021127.8,Zfp36l1,13.59,0.28292155038442324,0.8417362202226194,,,0
100,ENSMUSG00000055541.19,Lair1,13.4,0.47871106922203216,0.8572440139119367,,,0
