rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
89,ENSMUSG00000056529.8,Ptafr,11.41,0.12301534205537244,0.7219767330543354,,,0
90,ENSMUSG00000060487.8,Samd5,11.33,0.13949941841830615,0.6691418941163362,,,0
91,ENSMUSG00000032744.5,Heyl,11.24,0.2819208061367125,0.643661719554366,,,0
92,ENSMUSG00000022860.16,Chodl,11.19,0.16230727697674882,0.7185828541722676,,,0
93,ENSMUSG00000026478.15,Lamc1,11.17,0.1937748144570742,0.4729269893442559,,,0
94,ENSMUSG00000028362.3,Tnfsf8,10.85,0.1566106405393763,0.7855218949630988,,,0
95,ENSMUSG00000020788.16,Atp2a3,10.66,0.24396717368300275,0.5155494333213286,,,0
96,ENSMUSG00000027562.13,Car2,10.63,0.5471079118833687,0.5969825130513997,15.0,0.015810074,0
97,ENSMUSG00000024227.15,Pdzph1,10.45,0.21878793913350986,0.640331260459819,,,0
98,ENSMUSG00000031565.19,Fgfr1,10.34,0.2315898157467602,0.7045206132049694,,,0
99,ENSMUSG00000031838.11,Ifi30,10.26,0.179917622943286,0.5634135356037562,,,0
100,ENSMUSG00000031538.7,Plat,10.24,0.1620418411568616,0.6574049975951946,,,0
