rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
72,ENSMUSG00000010142.13,Tnfrsf13b,29.58,0.22181942752022224,0.6088657232970754,,,0
73,ENSMUSG00000022505.10,Emp2,29.22,0.13777888763286672,0.6748402592333603,,,0
74,ENSMUSG00000000247.12,Lhx2,28.63,0.3035080130646431,0.7500323942053627,,,0
75,ENSMUSG00000074657.6,Kif5a,28.26,0.33052306545852006,0.8443547553926452,,,0
76,ENSMUSG00000063297.8,Luzp2,27.69,0.39539603109835253,0.8564555278113086,,,0
77,ENSMUSG00000026787.4,Gad2,26.82,0.6552324958446178,0.7979429751125968,32.0,0.0081511205,0
78,ENSMUSG00000066026.15,Dhrs3,26.71,0.4105674284636766,0.8300092244813035,,,0
79,ENSMUSG00000039809.11,Gabbr2,26.69,0.2381574211415903,0.5942124768802237,,,0
80,ENSMUSG00000018008.9,Cyth4,26.43,0.32607253134545255,0.7996686492730772,,,0
81,ENSMUSG00000062591.6,Tubb4a,26.38,0.3915682309634028,0.8062396291558048,,,0
82,ENSMUSG00000005397.9,Nid1,26.29,0.3945881160207896,0.4980016099607784,,,0
83,ENSMUSG00000031808.8,Slc27a1,25.84,0.22849394385842536,0.5201056958958995,,,0
84,ENSMUSG00000050199.14,Lgr4,25.79,0.20440198833163248,0.6305907535022304,,,0
85,ENSMUSG00000005338.15,Cadm3,25.76,0.22346904974073625,0.7940833634768236,,,0
86,ENSMUSG00000019789.10,Hey2,25.74,0.20513464255500802,0.6396013382794504,,,0
87,ENSMUSG00000030124.3,Lag3,25.56,0.2675416089554788,0.6897593934607049,,,0
88,ENSMUSG00000006586.16,Runx1t1,25.27,0.2953107367228281,0.8257286666487788,,,0
89,ENSMUSG00000046402.11,Rbp1,24.88,0.10528633364138647,0.5443082423286775,,,0
90,ENSMUSG00000055254.16,Ntrk2,24.66,0.25110676560425765,0.8420843182103229,,,0
91,ENSMUSG00000036790.6,Slitrk2,24.57,0.1154873519700308,0.6698326796436856,,,0
92,ENSMUSG00000052821.4,Cysltr1,24.53,0.1398808466020006,0.5606525210296003,,,0
93,ENSMUSG00000029245.17,Epha5,23.94,0.20764930587893815,0.8019913032907356,,,0
94,ENSMUSG00000008489.19,Elavl2,23.72,0.4335634868617684,0.8368566362553479,,,0
95,ENSMUSG00000021750.17,Fam107a,23.62,0.2713192105726779,0.5442586707225514,,,0
96,ENSMUSG00000019872.14,Smpdl3a,23.34,0.23553340321220273,0.43877705757713004,,,0
97,ENSMUSG00000048388.4,Fam171b,22.93,0.3616519130038139,0.912548058866891,,,0
98,ENSMUSG00000009687.15,Fxyd5,22.59,0.10669709547769544,0.44406626726700205,,,0
99,ENSMUSG00000004031.14,Brinp2,22.57,0.37218952309316816,0.877108074724325,,,0
100,ENSMUSG00000068748.8,Ptprz1,22.15,0.20727450056863048,0.8875624801257869,,,0
