rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
75,ENSMUSG00000004113.20,Cacna1b,21.49,0.3571327049479942,0.8045360627084682,,,0
76,ENSMUSG00000013707.4,Tnfaip8l2,21.05,0.1995537316401571,0.6321706507042959,,,0
77,ENSMUSG00000027276.8,Jag1,20.64,0.1596270387042928,0.6172966232551846,,,0
78,ENSMUSG00000018920.12,Cxcl16,20.59,0.2816755345365242,0.6957376411703735,,,0
79,ENSMUSG00000033981.15,Gria2,20.53,0.28122894288577954,0.8837924714314146,,,0
80,ENSMUSG00000021939.9,Ctsb,20.27,0.26081975500370075,0.7635503363332966,,,0
81,ENSMUSG00000053475.6,Tnfaip6,20.2,0.35184130876881525,0.7615516544433356,,,0
82,ENSMUSG00000029168.15,Dpysl5,20.18,0.5174324179515859,0.8458497723825412,,,0
83,ENSMUSG00000005360.15,Slc1a3,20.11,0.2326774404963115,0.8604660612639149,,,1
84,ENSMUSG00000031604.11,Msmo1,19.99,0.12855644557453857,0.5913979327938635,,,0
85,ENSMUSG00000042249.12,Grk3,19.9,0.15490301552955968,0.6705294389659149,,,0
86,ENSMUSG00000036777.9,Anln,19.86,0.15618307651606286,0.5715346490014157,,,0
87,ENSMUSG00000047414.7,Flrt2,19.71,0.29988747603901705,0.8900351083650552,,,0
88,ENSMUSG00000005233.17,Spc25,19.63,0.41333598174986447,0.4158834162427796,,,0
89,ENSMUSG00000019872.14,Smpdl3a,19.39,0.23553340321220273,0.43877705757713004,,,0
90,ENSMUSG00000027326.14,Knl1,19.28,0.3519953002749401,0.5480708356084047,,,0
91,ENSMUSG00000022860.16,Chodl,19.27,0.18509281711944459,0.7251099727387953,,,0
92,ENSMUSG00000026883.18,Dab2ip,19.16,0.14053103739952444,0.6987844981150784,,,0
93,ENSMUSG00000046240.9,Hepacam,18.96,0.4235286510792429,0.821003614058595,,,0
94,ENSMUSG00000026042.17,Col5a2,18.87,0.2102381720492302,0.7514083831901421,,,0
95,ENSMUSG00000040373.13,Cacng5,18.8,0.2711755111382037,0.802563027241827,,,0
96,ENSMUSG00000020275.10,Rel,18.76,0.16965767012629224,0.799764391459119,,,0
97,ENSMUSG00000038943.17,Prc1,18.43,0.20204700654398633,0.5133948268574325,,,0
98,ENSMUSG00000024268.17,Celf4,18.4,0.7178113890488987,0.8018952360398628,8.0,0.09994106,0
99,ENSMUSG00000070880.11,Gad1,18.28,0.43194245059319913,0.7887992996874227,,,0
100,ENSMUSG00000066026.15,Dhrs3,18.22,0.4105674284636766,0.8300092244813035,,,0
