rank,ensembl_id,gene_name,corr,likelihood,spearmans,shap_rank,shap_value,canonical
89,ENSMUSG00000015224.11,Cyp2j9,6.04,0.27842136587902466,0.682621741055082,,,0
90,ENSMUSG00000034349.15,Smc4,5.95,0.3293392010116437,0.6338517975679447,,,0
91,ENSMUSG00000069601.15,Ank3,5.88,0.2386790213149687,0.8230271954203545,,,0
92,ENSMUSG00000021792.16,Prxl2a,5.82,0.1954116605406428,0.5318808742077482,,,0
93,ENSMUSG00000038173.16,Enpp6,5.73,0.12994940814364014,0.5394542073798385,,,0
94,ENSMUSG00000021696.10,Elovl7,5.57,0.27492334335353785,0.6892297727864516,,,0
95,ENSMUSG00000025558.20,Dock9,5.56,0.19078282698647844,0.7431793901057617,,,0
96,ENSMUSG00000021573.16,Tppp,5.54,0.3080795501529116,0.44570967076323154,,,0
97,ENSMUSG00000019970.16,Sgk1,5.53,0.21593719756934085,0.7931529603778262,,,0
98,ENSMUSG00000037166.6,Ppp1r14a,5.47,0.3680231543568509,0.5852472547267477,,,0
99,ENSMUSG00000036098.16,Myrf,5.41,0.2942792364705615,0.6004736154086525,29.0,0.008948434,0
100,ENSMUSG00000039194.17,Rlbp1,5.38,0.13193721176337794,0.6547384511660652,,,0
