sample_id,fate_OL_lineage,p_ol_nb,condition,prediction_is_ol
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.18816341,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.8235766,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83546674,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.8354502,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.8208308,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.76685673,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.1798167,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.17222002,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16463347,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.1870849,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.19063947,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16504608,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,0,0.20466554,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16746129,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.8354502,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,0,0.16432524,NesCre_Cntl_Rep2_3wksRecov,0
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253797,1,0.83556485,NesCre_Cntl_Rep2_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.25396514,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.24763064,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.6986238,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83522964,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.82249135,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.18172668,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.20346022,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.828487,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.17065302,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.18495136,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.21961117,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.2611183,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.81378186,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.76919407,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.24251008,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.18193698,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.17047618,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.8242446,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.21737377,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.17606151,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.22195068,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.1647262,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.1763441,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.8076308,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.3068076,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.452837,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.22140853,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16746129,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16952339,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16746129,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.17222002,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.8354502,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.18727158,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.8349358,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83546674,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83546674,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.8354502,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.82558435,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.33419764,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.8286085,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.21433704,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.17382532,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,0,0.16761598,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.8349358,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.82582915,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.18660101,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.7043033,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,0,0.16432524,NesCre_CR_Rep1_3wksRecov,0
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
GSM8253798,1,0.83556485,NesCre_CR_Rep1_3wksRecov,1
